sample_id,task,draft,k,regime,seed,latency_s,ttft_ms,tpot_ms,num_tokens,tokens_per_sec,total_proposed,total_accepted,n_verify_steps,alpha,B_eff,stopped_eos,output_text,gpu_stream_pipeline,gpu_stable_step_shapes,gpu_graph_capture
gsm8k_49,gsm8k,0.6B_gridB,4,deterministic,42,9.6468,142.5,37.27,256,26.54,332,174,83,0.5241,2.1,False," 

First, let's find the total number of units in the building. The total number the total number of units in the total number of units in the building. Let's find the total number of units in the building. The total number of units in the building. There are 15 floors. Let's find the total number the total number of units in the building. There are 15 floors. Let's find the total number of units in the total number of units in the total number of units in the total number of units in the total number of units in the building. There are 15 floors. Let's find the total number of units in the total number of units in the building. There are to find the total number of the total number of units in the building. There are 15 floors. Let's find the total number of units in the building. There are to find the total number of units in the building. The total number of units in the total number of units in the building. There are to find the total number the total number of units in the total number of units in the total number of units in the building. There are to find the total number of the total number of units in the total number of units in",False,True,captured
gsm8k_55,gsm8k,0.6B_gridB,4,deterministic,42,11.8208,143.04,45.8,256,21.66,409,154,103,0.3765,1.5,False," 

Let me solve this problem. 

Okay, let's see. 

Okay, let me step by breaking it step by step. 

First, Jean starts with  step by step. 

Okay, let me step by step. 

First, Jean starts with Jean starts with Jean starts with Jean starts with Jean having a step by step. 

First, Jean starts with Jean starts with Jean having a step by step. 

First, Jean starts with Jean having a step by step. 

Okay, let's step by step. 

First, Jean starts with Jean having a step by step. 

Okay, let's step by step. 

First, Jean starts with Jean having  step by step. 

First, Jean starts with Jean having 30 lollipops. Jean starts with the problem step by step. 

First, Jean starts with Jean having a step by step. 

Okay, let's step by step. 

First, Jean starts with  step by step. 

Okay, let me step by step. 

First, Jean starts with Jean having 30 lollipops. Jean starts with the steps. 

First, Jean starts with Jean having a step by step. 

Okay, let's step by step. 

First,",False,True,captured
gsm8k_56,gsm8k,0.6B_gridB,4,deterministic,42,13.8227,143.39,53.64,256,18.52,479,137,120,0.286,1.14,False," Also, he has  (another 12 quarters, 12 quarters, dimes 120.5 quarters, dimes and 12 quarters, 12 quarters, 12 quarters, 12 quarters, dimes and nickels and 12 dollars for the week. How many candies that he can spendable to buy a coupon for 12 quarters, 10.5 pounds of popcorn for the following items that he can spendable money for the week. How many candies that costum... (another 12 quarters, 12 quarters, dimes and nickels and dimes and nickels and dimes in his own a coupon for 10.5 kilograms of popcorn.5 quarters, dimes and nickels in his own popcorn for the week. How many times can he go to the movies?

Wait, the following items that he can spend on his own a coupon for 10.5 kilograms of popcorn. How many times can he go to the movies?

Wait, the question: 120.5 pounds of popcorn. How many candies that costumers for the week. How many candies that cost $12 in his own popcorn for the movies. How many",False,True,captured
gsm8k_57,gsm8k,0.6B_gridB,4,deterministic,42,14.6471,143.67,56.88,256,17.48,507,130,127,0.2564,1.02,False," 

Answer: <number>
Answer: 

Okay, let's see. To solve this step                     1. **Step 1: Determine the maximum number of boxes is the maximum number of boxes is the maximum number of boxes.

To solve this step  1. **Understood on the bridge's weight limit is the maximum number of boxes is the maximum number of boxes.

To solve this step by the maximum number of boxes is  1. The bridge can carry no

To solve this step by the maximum number of boxes is the maximum number of boxes.

To solve this problem. To solve this step  1. The bridge's

To solve this problem. Let me

To solve this problem, let me

To solve this problem, we need to determine the maximum number of boxes is the maximum number of boxes.

To solve this step 1. **Step 1: Determine the maximum number

To solve this problem. To solve this step by the bridge's weight limit is  1. The bridge's

To solve this problem, let me

To solve this problem, we need to determine the maximum number of boxes.

To solve this problem",False,True,captured
gsm8k_59,gsm8k,0.6B_gridB,4,deterministic,42,12.3479,141.58,47.87,256,20.73,425,150,107,0.3529,1.4,False," 

To find the total number of raspberries>
To find the total number of the problem solution > 

To find the total number >
To find the total number >
To solve the problem step-by-step reasoning steps here put your answer here >
To find the total number of the problem solution here put the total number of raspberries>
To solve the problem step by the total number of raspberries>
To find the total number of the problem solution here >
To solve this is the total number of raspberries>
To find the total number >
To solve this is a number >
To solve the total number of raspberries >

To find the total number of the problem solution here >
To solve this problem solution > 

Okay, let's see.>

To find the total number >
To solve this is a number >
To solve this is a number >
To solve this is a number >
To solve this is a number >
To solve this is a number >
To solve this is a number >
To solve this is a number >
To solve the total number of raspberries>
To solve the total number of raspberries>
To solve the total number of raspberries>
To solve this is a number >
To solve this is a number >
To solve this is a number >
To solve the total number",False,True,captured
gsm8k_62,gsm8k,0.6B_gridB,4,deterministic,42,16.2246,145.47,63.06,256,15.78,566,113,143,0.1996,0.79,False," 

Answer: <number>
Answer: 

Okay, let's see. 

Okay, let me. 

Okay, let me. 

To solve this problem, we need to calculate the answer: 

Okay, let me. 

To solve this step                     1. First, let me. 

To solve this step  1. First, let's

Answer: <number>
Answer: 

Step 1: Determine the answer: 

Step 1. 

Okay, let me. Let me. 

To solve this problem, we need to calculate Marcy's annual pension is the answer: 

Step 1: 

Step 1: Determine the answer to
Okay, let's see the answer: 

Step 1: Determine how to
Okay, let's see the answer: 

Step 1: Determine the answer to
Okay, let's

Answer: <number>
Okay, let's

Answer: <number>
Answer: 

Step 1: 

Step 1: Determine how to
Okay, let's

Let me think. 

To solve this step              ",False,True,captured
gsm8k_66,gsm8k,0.6B_gridB,4,deterministic,42,11.8593,141.99,45.95,256,21.59,409,153,103,0.3741,1.49,False," 

Let me think... First

Okay, let's break this problem is to solve the problem is to figure out how many teams. Okay, let's break down the line: Each school has two schools. Okay, let's break down the line: Each school has two schools. There are four schools. Each school has two schools. There are four schools. Each school has two schools. There are four schools. Each school has two schools have to solve the problem is to figure out how many people are the problem is to figure out how many people are the teams. There are four schools. Each school has two schools. There are four schools. There are four schools. Each school has two schools. There are four schools. There are four schools. Okay, let's break down the line: Each school has two teams. There are four schools. Each school has two schools. There are four schools. There are four schools. Each school has two schools have to figure out how many teams. There are four schools. Each school has two schools have to figure out how many people are the problem is to figure out how many people are the teams. Each school has two teams: Each school has two teams. There are four schools. Each school has two teams: Each",False,True,captured
gsm8k_67,gsm8k,0.6B_gridB,4,deterministic,42,14.9365,143.84,58.01,256,17.14,519,127,130,0.2447,0.98,False," 

Okay, let's see.>

To solve this problem, we need to find the total number of gems >
To solve the number >
To solve the problem step-by>
Okay, let's see the number >
To solve the problem step by the number >
To solve the problem step by step-by>
Okay, let's think>
Okay, let's think>
Okay, let's think>
Okay, let's see the number >
To solve the problem step by step-by>
Okay, let's see the number of gems>
Okay, let's think>
Okay, let's see the number of gems>
Okay, let's see the number of gems in the chest. 

Okay, let's see the number >
To solve the problem step by step-by>
Okay, let's see the number of gems>
Okay, let's see the number of gems>
Okay, let's see the number of gems in the number >
To solve this is the number >
To solve this problem solution > 

Okay, let's see the number >
To solve this is the number of gems in the chest. 

To solve this problem solution > 

Okay, let's>

To solve this problem, let's solve the number >
To solve this is the number of gems in the chest.",False,True,captured
gsm8k_68,gsm8k,0.6B_gridB,4,deterministic,42,11.9579,144.11,46.33,256,21.41,415,153,104,0.3687,1.47,False," 

Okay, so step by step. 

Okay, so step by first. 

Okay, so step by step. 

First, I think step by first. 

Okay, so step by step. 

First, I think the problem step by step. 

First, I think the problem step by step. 

First, I think the first. 

Okay, so step by step. 

First, I think the first. 

Okay, so step by step. 

First, I think the first step by first. 

Okay, so step by step. 

Okay, so the problem step by step. 

First, I think the first step by first finding the total number of students to find the number of students to find the number of students to find the number of the problem step by step. 

First, I think the first step is a step by step. 

First, I think the first step is a step by step. 

Okay, let me think step by step. 

First, I think the first step is a step by step. 

Okay, let me think step by step. 

First, I think the first step is a step by step. 

Okay, so the problem step by step. 

First, I think the first",False,True,captured
gsm8k_69,gsm8k,0.6B_gridB,4,deterministic,42,13.3565,144.0,51.81,256,19.17,465,140,117,0.3011,1.2,False," 

Let me solve this problem. 

Okay, let's see if I need to find out how much like a step by step.

Okay, so Bailey starts with the problem step by step.

Okay, so Bailey receives a weekly allowance of $5 times 8. 

Okay, so Bailey receives $5 times 8. 

Okay, so Bailey receives $5 times 8. So, step by step.

Okay, so I need to find the problem step by step.

Okay, so Bailey receives a step by step.

Okay, so Bailey receives a step by step.

Okay, so Bailey receives a step by step.

Okay, so Bailey receives $5 times 8. So, step by step.

Okay, so Bailey receives $5 each step by breaking it down into steps:

Okay, so Bailey receives $5 each step by breaking it down into steps:

Okay, let me think step by step.

Okay, so I need to find out how much money did this step by step.

Okay, so Bailey receives a step by step.

Okay, step by step.

Okay, step by step.

Okay, step by step.

Okay, step by step.

Okay, so Bailey receives $5 each step by step by breaking it down into steps:

Okay,",False,True,captured
gsm8k_73,gsm8k,0.6B_gridB,4,deterministic,42,12.0943,141.92,46.87,256,21.17,419,152,105,0.3628,1.45,False, (A) $1 (A (A (A (B) $15 (A (B) $50 (B) $50 (B) $50C (B) $50C (B) $50000000 (A (A (A (B) $50C (B) $50C (B) $50C (B) $500 (A (B) $50C (B) $500 (B) $50C (B) $50C (B) $50C (B) $50C (B) $500 (B) $150 (A (A (B) $500 (B) $50C (B) $50C (B) $500 (B) $15 (A) (A (A (B) $50 (A (A) (B) $15 (A) $1500000 (A) $1 (A) $15 (A) $1 (A) $1500 (A) $15 (A) $,False,True,captured
gsm8k_78,gsm8k,0.6B_gridB,4,deterministic,42,9.0777,143.05,35.04,256,28.2,309,179,78,0.5793,2.29,False, (B) $ (B) $2 (B) $2 (B) $2C) (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2C) (B) $2 (C) $ (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $2 (B) $,False,True,captured
gsm8k_90,gsm8k,0.6B_gridB,4,deterministic,42,11.1557,144.27,43.18,256,22.95,385,160,97,0.4156,1.65,False,"  Also, if there will be 3 more than 10% be 30. be 3 more than 10 adults and 3 more adults and 10. be 3 more than 10 adults and 5 children who is a 10% of 10% be 3 more than 10. be 3 more adults and 5 children at least 10% more than 10 adults and 5 children at least 10 more than 10 adults and 5 children at least 10 more than 10 adults and 5 children at least 10. be 3 more adults and 5 children at least 10 more than 10. be 3 more adults and 5 children at least 10 more than 10 adults and 5 children at least 10.5 children who is 3 more adults and 5 children at least 10 more than 10 adults and 5 children at least 10 more than 10 adults and 5 children at least 10 more than 10 adults and 5 children who is 10.5 lbs of 3 more adults than ",False,True,captured
gsm8k_97,gsm8k,0.6B_gridB,4,deterministic,42,13.6366,140.81,52.92,256,18.77,475,137,119,0.2884,1.15,False," 

Okay, let's see the number >
Okay, let's think>
Okay, let's think>
Okay, let's think>
Okay, let's think>
Okay, let's think>
Okay, let's think>
Okay, let's see the number >
Okay, let's see the number >
Okay, let's>
Okay, let's think>
Okay, let's see the steps here >
Okay, let's think>
Okay, let's see the steps here >
Okay, let's see the steps here > 

Okay, let's think>
Okay, let's see the steps here > 

Okay, let's see the steps below > 

Okay, let's see the steps below > 

Okay, let's think through the number >
Okay, let's think through the problem step-by>
Okay, let's see the steps here > 

Okay, 16>
Okay, let's see the steps here > 

Okay, 1248>
Okay, let's>
Okay, let's see the steps below > 

Okay, let's think through the problem step-by>
Okay, let's see the steps here > 

Okay, 12 >
Okay, let's see the steps here > 

Okay, let's see the steps below",False,True,captured
gsm8k_100,gsm8k,0.6B_gridB,4,deterministic,42,12.3692,144.6,47.94,256,20.7,426,150,107,0.3521,1.4,False," 

Let me solve this problem.

Okay, let's see if I can. 

Okay, let me step by breaking it step by step.

Okay, let me step by breaking it down step by step.

Okay, let me step by step.

Okay, let me step by step.

First, step by step.

First, step by step.

First, step by step.

First, let me think step by step.

First, let me step by step.

First, step by step.

First, let me think step by step.

First, let me step by step.

First, let me think step by step by step.

First, let me step by step.

First, let me think step by step by step.

First, let me think step by step, step by step, step by step, step by step, step by step, step by step, step by step, carefully. 

Okay, let's see if I need to find the total number by breaking it step by step.

First, let me think step by step.

First, step by step.

First, step by step.

First, let me think step by step by step.

First, step by step.

First, let me think step by step by step.

First, let me think",False,True,captured
gsm8k_107,gsm8k,0.6B_gridB,4,deterministic,42,17.861,147.12,69.47,256,14.33,620,100,156,0.1613,0.64,False," 

Answer: <number>
Answer: 

Okay, let's try to find the answer: 

Okay, let me. Let me think
Okay, let me. Let's

Let me think
Okay, let me. Let's solve this step by step and then the answer: 

Let me think
Okay, let me. Let's solve this step by step and then the answer is                    1. Let me think
Okay, let me. Let's see the answer: 

Let me think. So, let me. Let's

Let me think. So, let me. Let's see the answer: 

Let's

Let me think. So, let me think
Okay, let me. Let's see the answer: 

Let's

Let me think. So, let me think
Okay, let's try to find the answer is 30 minutes.

To solve this step              1. Let's

Let's

Let me think. So, let me think:
Step 1: Calculate the total time. Let me think
Okay, let's try to find the",False,True,captured
gsm8k_112,gsm8k,0.6B_gridB,4,deterministic,42,11.8311,142.84,45.84,256,21.64,412,153,103,0.3714,1.49,False," 

Let me think... First

Okay, let's break this is to find out how many lessons. The problem is to find out how many lessons. The problem is to find out how many lessons. The problem is to find out how many lessons. The problem is about the number of lessons. The problem is to find out how many lessons. The problem is about the number of lessons. There are 4 teachers, I need to find out how many lessons. There are 4 teachers, I need to figure out how many lessons. There are 4 teachers, I need to figure out how many lessons each teacher has  I need to find out how many lessons. There are 4 teachers, I need to figure out how many lessons does the problem involve the number of teachers are the problem is to find out how many lessons. There are 4 teachers, I need to figure out how many lessons each teacher has  I need to figure out how many lessons each teacher has  I need to figure out how many lessons each teacher has  I need to figure out of all the problem is to find out how many lessons. There are 4 teachers are the problem is to find out how many lessons. There are 4 teachers, I need to figure out how",False,True,captured
gsm8k_113,gsm8k,0.6B_gridB,4,deterministic,42,14.1855,143.88,55.07,256,18.05,491,132,124,0.2688,1.06,False," 

Okay, let's see.>

To determine the number > 

Okay, let's see the number > 

Okay, let's see the number > 

Okay, let's see the number > 

Okay, let's see the number of the number > 

Okay, let's see the number of flowers that is 25>
Okay, let's see the number of flowers that grew. 

Wait, the number > 

Okay, let's see the number > 

Okay, let's see the steps > 

Okay, let's see the steps below > 

Okay, let's see the steps below > 

Okay, let's>
Okay, let's see the number > 

Okay, let's see.>

To determine the total number of flowers that is 2*>
Okay, let's see the number of flowers that is 2*15>
Okay, let's see the number of flowers that grew.>

To determine the total number of flowers>
Okay, let's see the number > 

Okay, let's>
Okay, let's see the number of flowers that is, let's see the number > 

Okay, let's>
Okay, let's see the number of flowers that grew.>

To determine the total number of the number",False,True,captured
gsm8k_121,gsm8k,0.6B_gridB,4,deterministic,42,14.1232,142.67,54.83,256,18.13,492,133,123,0.2703,1.08,False," 

Okay, let's see.>

Okay, let's think>
Okay, let's think>
Okay, let's think>
Okay, let's think>
Okay, let's think>
Okay, let's see the total number >
Okay, let's think>
Okay, let's see the total number of fruits >

To solve this problem, we need to find the total number of fruits they have a number >
Okay, let's see the total number >
Okay, let's see the total number of fruits >

To solve the total number of fruits >

To solve the problem step-by>
Okay, let's see the total number of fruits >

To solve the problem step by the total number of fruits >

To solve this is the total number of fruits they have a number >
Okay, let's see the total number of fruits they have a number >

Okay, let's see the total number of fruits >

To solve this problem solution here put your answer here >
Okay, let's see the total number of fruits they have a number >

Okay, let's think step-by>
Okay, let's see the total number of fruits they have a number >

Okay, let's think step-by-step explanation here put your answer here > 

Okay, let's>

Okay, let's see",False,True,captured
gsm8k_125,gsm8k,0.6B_gridB,4,deterministic,42,11.9629,149.77,46.33,256,21.4,412,154,103,0.3738,1.5,False," Let's solve this problem step by step, step by step, and make sure to show all step by breaking it down step by step, step by step, and make sure to show all steps.

Okay, let's see how many ways. 

Okay, let's break it step by step, step by step, step by step, step by step, step by step, step by step, step by step, step by step, using a step at the same as a step at the same way step by step, step by step, using a step at a step at the same time step by step, step by step, using a step at a step at a step at the same time. 

Okay, let's break it step by step, step by step, step by step, step by step, using a step at a time step by step, step by step, step by step, using a step at a time.

Okay, let's break it step by step, step by step, using a step at a time.

Okay, let's break it step by step, step by step, step by step, using a step at a time step by step, step by step, step by step, step by step, using a step at a time",False,True,captured
gsm8k_126,gsm8k,0.6B_gridB,4,deterministic,42,11.8843,144.02,46.04,256,21.54,411,153,104,0.3723,1.47,False," 

Okay, let's see.>

To determine the total number of saus>
Okay, let's see.>

To determine the total number of sausages>
Okay, let's see the total number of sausages>
Okay, let's see the total number of sausages>
Okay, let's see the total number of sausages>
Okay, let's see the total number of sausages>
Okay, let's see the total number of sausages>
Okay, let's see the total number of saus>
Okay, let's see the total number of saus>
Okay, let's see the total number of saus>
Okay, let's see the total number of sausages>
Okay, let's see the total number of saus>
Okay, let's see the total number of sausages>
Okay, let's see the total number of saus>
Okay, let's see the total number of sausages>
Okay, let's solve the total number of sausages>
Okay, let's see the total number of sausages>
Okay, let's see the total number of saus>
Okay, let's see the total number of sausages>
Okay, let's see the total",False,True,captured
gsm8k_132,gsm8k,0.6B_gridB,4,deterministic,42,14.9831,151.66,58.16,256,17.09,523,126,131,0.2409,0.96,False," 

Okay, let's see. 

Okay, let's>

To determine the total number of tickets they used 48484848>
Okay, let's see the total tickets>
Okay, let's think>
Okay, let's think>
Okay, let's think>
Okay, let's see the total tickets used > 

Okay, let's think>
Okay, let's think>
Okay, let's see the total tickets used > 

Okay, let's see the total tickets used > 

Okay, let's see the total tickets used > 

Okay, let's>

To determine the total number >
To determine the total number of rides>
Okay, let's see the total tickets>
Okay, let's see the total number >
To determine the total number >
To determine the total number of the total tickets used > 

Okay, let's>

To determine the total number >
To determine the total number of the total number >
To determine the total number of the total number of tickets they used 48 >
To determine the total number of the total number of tickets>
Okay, let's see the total number >
To determine the total number of the total number of tickets they used 48 >
To determine the total number >
To determine the total",False,True,captured
gsm8k_134,gsm8k,0.6B_gridB,4,deterministic,42,17.1791,140.77,66.82,256,14.9,596,108,149,0.1812,0.72,False," 

Answer: <number>
Answer: 

Okay, let's see. 

Okay, let me. 

Okay, let me. 

Answer: <number>
Answer: 

Step                    1. 

Okay, let me. 

Answer: <number>
Okay, let me. 

Answer: <number>
Answer: 

Step 1. 

Answer: <number>
Answer: 

Step 1. First, find the answer: 

Okay, let me. Let me. 

Answer: <number>
Answer: 

Step 1: 

Step 1: Calculate the total cost per month is 4 car washes

Answer: <number>
Answer: 

Step 1. 

Answer: <number>
Okay, let's

Answer: <number>
Okay, let's see the answer: 

Step 1: 

Step 1: Calculate the total cost for the answer:                                     1. First, find out of car washes per year has 4 car wash",False,True,captured
gsm8k_143,gsm8k,0.6B_gridB,4,deterministic,42,14.4599,144.89,56.14,256,17.7,501,131,126,0.2615,1.04,False,"  total cost?

Okay, let's see.  total cost?

Okay, let me?

Okay, let me?

Okay, let me?

Okay, let me?

Okay, let me?

Okay, let's see the total cost?

Okay, let me?

Okay, let me?

Okay, let's see the total cost?

Okay, let's total cost?

Okay, let's total cost?

Okay, let's total cost?

Okay, let me?

Okay, let's see the total cost?

Okay, let's total cost?

Okay, let me?

Wait, the total cost?

Okay, let's see the total cost?

Okay, let's total cost?

Okay, let me?

Wait, the total cost?

Okay, let me?

Okay, let's see the total cost?

Okay, let's see the total cost?

Okay, total cost?

Okay, let me check amount?

Okay, let's total cost?

Okay, let's total cost?

Okay, let me check amount?

To calculate the total cost of the total cost?

Okay, let's see the total cost?

Okay, total cost?

Okay, let me check amount?

To calculate the total cost?

Okay, let's total cost?

Okay, total cost?

Okay, let me",False,True,captured
